@relation MultiLabelData

@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Att28 numeric
@attribute Att29 numeric
@attribute Att30 numeric
@attribute Att31 numeric
@attribute Att32 numeric
@attribute Att33 numeric
@attribute Att34 numeric
@attribute Att35 numeric
@attribute Att36 numeric
@attribute Att37 numeric
@attribute Att38 numeric
@attribute Att39 numeric
@attribute Att40 numeric
@attribute Att41 numeric
@attribute Att42 numeric
@attribute Att43 numeric
@attribute Att44 numeric
@attribute Att45 numeric
@attribute Att46 numeric
@attribute Att47 numeric
@attribute Att48 numeric
@attribute Att49 numeric
@attribute Att50 numeric
@attribute Att51 numeric
@attribute Att52 numeric
@attribute Att53 numeric
@attribute Att54 numeric
@attribute Att55 numeric
@attribute Att56 numeric
@attribute Att57 numeric
@attribute Att58 numeric
@attribute Att59 numeric
@attribute Att60 numeric
@attribute Att61 numeric
@attribute Att62 numeric
@attribute Att63 numeric
@attribute Att64 numeric
@attribute Att65 numeric
@attribute Att66 numeric
@attribute Att67 numeric
@attribute Att68 numeric
@attribute Att69 numeric
@attribute Att70 numeric
@attribute Att71 numeric
@attribute Att72 numeric
@attribute Att73 numeric
@attribute Att74 numeric
@attribute Att75 numeric
@attribute Att76 numeric
@attribute Att77 numeric
@attribute Att78 numeric
@attribute Att79 numeric
@attribute Att80 numeric
@attribute Att81 numeric
@attribute Att82 numeric
@attribute Att83 numeric
@attribute Att84 numeric
@attribute Att85 numeric
@attribute Att86 numeric
@attribute Att87 numeric
@attribute Att88 numeric
@attribute Att89 numeric
@attribute Att90 numeric
@attribute Att91 numeric
@attribute Att92 numeric
@attribute Att93 numeric
@attribute Att94 numeric
@attribute Att95 numeric
@attribute Att96 numeric
@attribute Att97 numeric
@attribute Att98 numeric
@attribute Att99 numeric
@attribute Att100 numeric
@attribute Att101 numeric
@attribute Att102 numeric
@attribute Att103 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}

@data
0.135053,-0.073443,0.090472,-0.037042,0.016273,0.136467,0.000089,-0.078792,0.117121,-0.145372,0.070485,-0.010653,0.044429,0.026862,0.084647,-0.087557,0.075278,0.16542,0.197817,-0.015203,0.04434,-0.065454,0.07382,-0.146649,-0.008327,-0.02852,-0.086086,-0.165411,-0.000017,-0.174164,-0.20874,-0.157116,0.096329,0.156426,0.156716,-0.001666,0.008471,-0.031578,0.116136,-0.043654,-0.076271,-0.050217,0.050569,-0.002901,0.030568,0.05919,-0.033219,-0.160047,-0.017243,0.013937,-0.001799,0.020295,-0.002297,0.03903,0.084756,-0.06484,-0.016254,0.012954,-0.352298,-0.117506,-0.049501,0.076991,-0.068824,0.067432,0.104659,0.152416,-0.185253,0.013499,-0.067869,0.107519,0.007229,-0.093244,0.067651,-0.0027,-0.004104,-0.002907,0.038403,-0.029241,0.026532,0.00683,-0.048064,0.22841,0.043606,0.010887,-0.09298,-0.03098,-0.154766,-0.13884,-0.103153,0.109978,0.072552,0.009458,0.241344,0.095643,-0.037444,-0.070952,0.060199,0.150378,-0.088321,-0.021924,0.014064,-0.03818,-0.09498,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.070914,-0.085554,0.041594,-0.073908,0.058328,-0.038606,0.04304,0.136672,-0.050605,0.008687,-0.052518,-0.048466,-0.016213,0.019454,0.030461,-0.054403,0.001907,0.103277,0.01917,-0.118037,-0.090689,-0.185213,-0.167865,-0.105186,-0.257367,-0.006411,0.16671,0.016689,-0.139337,0.160913,0.106411,0.067914,0.053539,0.073767,-0.021765,-0.116995,-0.049012,-0.027795,0.114854,-0.033731,-0.12031,-0.226784,-0.02852,0.025408,-0.062818,-0.003866,-0.069145,0.060388,0.144758,0.023595,-0.026799,-0.077599,-0.049737,0.144657,-0.044798,-0.075193,0.018392,-0.045001,-0.031857,0.090904,0.001583,-0.021298,-0.028568,0.020263,0.106771,0.1581,0.101436,-0.135385,0.00916,0.017862,-0.002626,-0.068878,0.054829,0.002781,0.16279,0.127092,0.211681,0.136049,0.139144,-0.037716,-0.050759,-0.067584,-0.04832,-0.080923,-0.039739,-0.047674,0.25701,0.185032,0.262377,-0.074679,-0.073877,-0.056233,-0.064248,-0.051067,-0.047638,0.155837,-0.055236,-0.055222,-0.049607,0.190329,-0.058234,-0.031878,-0.049348,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.097341,0.035752,0.00331,0.078352,-0.101746,0.074052,-0.166994,-0.02894,-0.048023,0.080134,-0.006143,-0.055061,-0.131997,-0.060187,-0.072342,-0.022165,-0.033047,-0.049423,0.171414,0.161009,-0.022848,-0.078949,-0.089814,-0.068184,-0.005345,0.014973,0.001004,0.020889,0.027586,0.051478,0.113979,0.169802,0.001598,-0.067715,-0.080547,-0.079998,-0.078938,-0.09959,-0.071787,-0.088826,-0.075807,-0.019561,-0.063316,0.027567,0.008549,-0.002536,0.020857,0.02298,-0.103013,-0.187131,-0.158971,-0.143126,-0.150906,0.072001,-0.024832,0.056723,0.036434,-0.017158,0.126101,0.15973,0.161063,0.216016,0.195518,0.136164,0.042957,-0.03638,0.213761,0.212236,0.119937,0.025857,0.008187,0.180665,-0.122336,-0.186899,-0.162702,-0.027764,-0.105498,0.049432,-0.011884,-0.036491,-0.100745,0.120112,-0.03053,0.003577,-0.008627,-0.031409,0.279188,-0.083735,-0.127004,-0.072295,-0.054302,0.050749,-0.0613,-0.01748,-0.051495,0.15429,0.016799,0.032502,-0.076447,-0.076225,0.028315,-0.014892,0.068748,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.081105,0.028522,-0.060794,-0.01003,0.048844,-0.015026,-0.009365,0.025679,0.103382,0.194334,0.044704,-0.0787,-0.024931,0.127504,0.014254,0.094345,0.135774,0.581105,0.067321,-0.010653,-0.02746,-0.142179,0.001414,0.076903,-0.300984,-0.325855,-0.117466,-0.062117,0.01747,-0.02012,-0.062286,0.009382,0.203218,0.143638,0.08983,0.024016,-0.047292,0.038769,0.045416,-0.09503,0.059379,-0.094221,0.02961,-0.016293,0.040301,-0.082844,-0.055107,0.063879,-0.030141,-0.077059,-0.165079,-0.050561,0.023737,0.0997,-0.143709,0.128036,-0.04604,-0.060906,-0.033469,-0.023219,0.044064,0.000286,0.011481,-0.038954,-0.02733,-0.059537,-0.035961,0.070326,-0.035733,0.001252,0.089269,0.054081,-0.111641,-0.076352,0.143337,-0.042852,-0.038632,0.03528,-0.009533,0.002007,-0.014378,-0.021437,-0.006385,-0.044038,0.019547,0.006229,-0.008139,-0.028233,-0.020027,-0.03222,-0.010342,-0.010316,-0.025493,-0.003573,-0.013392,-0.01486,0.000247,-0.00283,-0.002928,-0.030178,-0.016547,0.022382,0.108025,0,0,0,0,1,1,0,0,0,0,0,0,0,0
-0.05535,-0.001229,-0.066676,-0.077915,-0.254369,0.073572,-0.074181,0.086606,0.038082,0.146263,0.01051,-0.074747,-0.097477,-0.047401,-0.277189,0.016429,-0.030495,0.052226,0.108268,0.075326,0.144627,-0.268319,-0.002064,-0.017239,0.074056,-0.076959,-0.09106,0.019525,0.033566,-0.014107,-0.028257,0.013161,-0.122511,-0.145198,-0.111548,-0.049834,-0.013368,-0.03678,-0.100449,-0.104282,-0.122112,-0.012314,-0.022598,-0.048836,-0.063068,-0.107587,-0.065264,0.123863,0.087202,0.015164,0.108253,0.09542,0.117013,0.050068,0.152062,0.077664,0.078513,0.08743,0.400718,0.030096,0.025604,-0.036552,-0.103436,0.014434,0.094956,0.096241,0.037184,0.08301,-0.180841,0.042185,-0.052505,-0.001168,-0.180265,-0.085263,-0.052393,-0.150372,-0.15706,0.105922,0.034974,-0.058714,0.041315,0.13312,-0.003051,-0.023758,-0.031063,-0.038254,-0.100779,-0.066816,0.039955,-0.010924,-0.029392,0.001324,0.076765,0.016019,-0.040719,-0.100196,0.077941,0.074342,-0.044132,-0.102445,0.065341,-0.037747,0.061196,0,0,1,1,1,1,0,0,0,1,1,0,0,0
0.018652,0.106785,0.048904,0.056999,-0.128955,-0.082008,-0.052597,-0.193574,-0.077904,-0.087352,-0.05889,-0.062178,-0.022182,-0.162017,-0.112666,-0.16483,-0.155433,-0.087438,0.061579,0.051655,-0.031726,-0.076251,-0.23702,-0.150501,-0.122768,-0.108376,-0.04409,0.009528,-0.05403,0.071788,0.03235,-0.024184,-0.029554,-0.081634,-0.140359,-0.116951,-0.163723,0.019642,-0.09529,-0.032611,0.038864,-0.188447,-0.151512,-0.007078,-0.041955,-0.051113,0.054811,0.027872,0.105578,0.051338,0.042826,0.078181,0.105626,0.078205,-0.025337,0.081908,0.006278,0.022459,0.036971,0.122989,0.197291,0.042745,0.035013,0.019646,-0.036311,0.010379,0.080356,0.088433,-0.006721,0.20168,-0.004953,-0.032987,0.011826,0.134538,0.093451,0.022777,-0.038392,0.135465,0.097028,-0.026465,-0.043123,0.512504,0.031172,-0.04971,-0.032799,-0.032023,0.118737,-0.020382,-0.033694,-0.025893,-0.035488,-0.024528,-0.039532,-0.037682,-0.04179,0.026589,0.008289,-0.035992,-0.00276,-0.005809,0.008686,-0.015877,-0.079631,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-0.17928,0.00951,-0.043158,-0.070514,-0.135172,-0.047105,-0.130993,-0.172571,0.003981,0.060782,0.016064,-0.028454,-0.178662,-0.149667,-0.049833,-0.052582,-0.100057,-0.148705,0.054419,0.240412,0.070882,0.040574,-0.006186,0.038748,-0.005382,0.294537,0.08287,0.057987,-0.079591,0.122961,0.238962,0.201703,-0.151149,-0.132474,-0.109359,0.030031,-0.05528,-0.083042,-0.116272,-0.103116,-0.024462,0.007678,-0.022396,0.108622,0.024223,-0.012609,0.089913,0.097005,-0.036568,-0.124841,0.017991,-0.00073,-0.094425,0.092516,0.193557,0.162128,0.026528,0.041996,-0.188136,0.071363,0.03876,0.032042,0.028463,-0.018463,0.073836,-0.05449,0.080055,0.067356,-0.181341,-0.056672,-0.103501,-0.145177,-0.134991,-0.227952,0.155736,0.116476,0.027829,0.157879,0.083321,0.016667,-0.013833,-0.018967,-0.0191,-0.038765,0.002128,0.016304,-0.005562,-0.026388,-0.016241,-0.030738,-0.027059,-0.012017,-0.017175,-0.001033,-0.009147,-0.012674,-0.013468,-0.004902,-0.006255,-0.028184,-0.016659,0.027968,0.108754,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.208693,-0.069999,-0.033664,0.009819,-0.081089,-0.08612,-0.153566,-0.222502,-0.185678,-0.024746,-0.068792,0.013271,-0.043465,-0.054742,-0.166636,-0.123377,-0.108654,-0.095357,-0.136507,0.066611,-0.081669,0.013376,-0.012174,0.027916,0.015096,0.094643,0.008082,0.061203,-0.014303,-0.008994,0.019613,0.081292,0.01412,0.1099,0.12788,-0.085739,-0.102404,-0.139539,0.091452,0.074943,0.000881,-0.055044,-0.076502,0.039022,0.009723,-0.063828,-0.041224,-0.019729,0.125055,0.123228,0.124407,0.063432,0.088632,-0.021956,0.04537,-0.078202,0.261636,0.183197,-0.006265,0.031949,0.02858,0.009727,0.044711,-0.066808,-0.085318,-0.073462,-0.003727,-0.053085,0.08056,0.038146,-0.098352,-0.060867,-0.369726,-0.102902,0.087885,0.003828,-0.049385,0.066755,0.052492,0.058533,-0.048353,-0.065923,-0.050126,-0.080606,-0.034893,-0.03375,-0.009305,0.061611,-0.052597,-0.068612,-0.067367,-0.046643,-0.059161,-0.004831,-0.024337,-0.026346,-0.047354,-0.047575,-0.015008,0.384702,0.173121,-0.013495,0.027077,0,1,1,1,1,1,0,0,0,0,0,1,1,0
0.04055,0.033063,0.018946,-0.011309,0.05832,0.003074,0.043322,-0.025535,-0.032324,0.016146,0.001891,0.01994,0.03035,0.027959,0.037102,0.022255,0.015495,0.012349,-0.034239,0.118937,0.054689,-0.000497,-0.153284,-0.12817,-0.061225,-0.000533,0.132641,0.107219,-0.009342,0.104243,0.157669,0.00045,-0.011313,0.001329,-0.024481,-0.04222,-0.006368,0.005931,-0.035421,-0.065362,-0.100776,-0.0153,-0.014219,-0.010751,-0.041215,-0.053166,-0.066182,0.064711,-0.040641,-0.245098,-0.191775,-0.160464,-0.104588,0.253707,0.001523,0.132918,-0.101412,-0.225017,0.008611,0.073687,0.060241,0.049484,0.039006,0.048461,-0.011554,0.014835,0.068376,0.011647,0.099421,0.094259,0.06277,0.041547,-0.019375,-0.000205,-0.007224,0.054292,0.06705,0.036019,0.3546,-0.043313,-0.067145,-0.087987,-0.06843,-0.095244,-0.048262,-0.052241,-0.054952,0.282893,0.365184,0.040597,0.040676,-0.065206,-0.074247,-0.060535,-0.05761,-0.059265,-0.052678,-0.057971,-0.056947,0.283519,-0.068644,-0.029471,0.002564,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.007749,0.005498,0.035886,-0.032336,-0.044187,-0.038178,-0.186763,0.037263,0.079151,-0.043997,-0.047659,-0.00842,-0.157205,-0.064906,-0.035001,-0.023282,-0.114054,-0.12825,0.235757,0.072235,-0.10578,-0.015897,-0.07061,-0.107552,-0.085321,-0.094167,-0.178717,-0.171296,-0.025496,-0.125932,-0.090902,-0.108691,-0.111618,-0.132183,-0.158081,0.11947,-0.056212,-0.087901,-0.037575,-0.125641,-0.102579,0.014485,-0.023545,0.006922,0.104204,0.051028,0.064103,0.108244,0.164535,0.20504,0.094384,0.00977,-0.04236,-0.126426,-0.134658,-0.247067,0.216318,0.311258,-0.143755,-0.024922,0.077432,-0.084758,-0.13386,-0.131202,0.115225,0.092308,0.171325,0.135431,0.023319,-0.013095,-0.025922,0.099741,0.08811,-0.036535,-0.117474,-0.024363,-0.04869,0.104231,0.067357,0.001806,-0.02358,-0.032781,-0.009517,-0.043464,0.014537,0.03741,-0.011847,-0.0249,-0.027781,-0.027954,-0.037155,-0.012035,-0.022444,0.002896,-0.022735,-0.020747,-0.024814,-0.025535,0.009648,-0.041276,-0.024789,0.028909,0.144992,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-0.131482,-0.190642,-0.062226,0.022421,-0.074105,-0.025756,-0.019724,0.199878,-0.049194,0.119523,-0.292335,0.19568,0.006924,0.095827,-0.123944,0.293973,-0.123398,0.069946,0.067657,0.521506,-0.110087,-0.087983,0.132269,-0.00125,0.042424,0.092519,-0.11185,-0.012265,0.007186,-0.082505,-0.02493,-0.00553,-0.020642,0.003701,-0.009471,-0.025916,-0.10986,-0.039825,-0.010094,-0.028821,0.003975,-0.103254,-0.177273,-0.058479,-0.122911,-0.066893,-0.076475,-0.079095,0.003725,-0.004449,0.042327,0.063282,0.035805,-0.063309,-0.004861,0.00575,0.082173,0.078671,-0.056814,-0.002648,0.080163,0.061045,0.025152,0.097816,-0.102237,-0.06516,-0.06101,-0.013833,-0.00592,-0.008425,0.170851,0.15962,-0.03464,-0.061713,-0.029274,-0.025913,-0.021523,-0.062507,-0.022909,-0.008932,0.001435,-0.051983,-0.012917,-0.052642,-0.019892,-0.004495,-0.010296,-0.041141,-0.029569,-0.039924,-0.047977,0.007833,-0.03994,0.002624,-0.036541,-0.017295,-0.037304,0.006212,-0.017699,0.154149,0.064159,-0.004759,0.091124,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.019296,0.058195,-0.030334,-0.005674,-0.186276,0.066996,-0.127552,0.120047,0.011174,0.047703,-0.051738,0.028074,0.025819,-0.023082,-0.053563,-0.053453,0.050035,0.070191,0.13203,0.081827,0.211841,0.216696,0.212714,0.103543,0.10292,-0.171685,-0.185452,-0.084141,0.099493,-0.126616,-0.136457,-0.019098,0.074833,0.034945,0.072783,-0.01466,-0.022589,-0.050913,-0.120722,-0.060924,-0.011404,0.002333,-0.058788,0.081915,-0.177998,0.008703,-0.031958,0.032653,-0.066237,-0.106661,-0.104256,-0.077319,-0.118161,0.06368,0.083293,-0.104834,0.055465,0.014653,0.077665,-0.132612,-0.008707,-0.042768,-0.055595,0.098849,0.077721,0.161504,0.044395,0.05213,-0.052226,0.153175,-0.053215,0.006521,0.004272,-0.052211,0.063324,0.00726,-0.00749,0.068829,0.090309,-0.052708,0.46036,-0.08501,-0.00921,-0.095008,-0.062769,0.099118,-0.004603,-0.0708,-0.03848,0.012639,0.091219,0.045932,0.167916,-0.069585,-0.067825,-0.017551,0.112404,-0.016391,-0.062545,-0.076166,0.007555,-0.048372,-0.090566,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.040262,0.131133,0.120227,0.136979,0.035844,-0.084016,-0.050727,0.11651,0.016761,-0.04249,0.242247,-0.139123,0.04444,0.210973,0.251949,0.054286,-0.059741,0.129033,0.027914,-0.135578,0.118297,-0.007411,-0.114657,-0.151602,-0.172768,-0.213495,-0.079613,-0.089338,-0.161734,-0.281137,-0.246969,-0.137098,-0.092606,-0.115547,0.036458,-0.042342,-0.043605,-0.016293,-0.088976,-0.07124,-0.03808,0.007115,-0.112269,-0.024796,-0.049577,-0.059046,-0.107762,-0.020721,0.115774,0.110328,0.120831,0.130967,0.080547,-0.023586,0.078976,0.010827,0.085458,0.080624,-0.020708,0.003519,0.058093,0.064287,-0.063011,0.120348,-0.144765,-0.114958,-0.123538,-0.208517,0.061821,0.051037,0.096593,0.035995,-0.008513,-0.012402,0.013645,-0.061239,0.006809,0.011363,-0.013683,-0.011515,-0.045634,-0.036339,0.032174,0.023844,0.04608,0.062612,0.032546,-0.024684,-0.031395,0.043575,0.095191,0.032404,-0.00547,0.026983,-0.079734,0.018736,-0.040009,-0.059256,-0.074477,-0.087758,-0.087891,-0.021033,0.089263,1,1,1,1,0,0,0,0,0,0,0,1,1,0
-0.098985,-0.103361,0.299805,0.182854,0.157079,-0.004096,-0.09799,-0.160499,-0.174065,-0.111566,0.040665,0.224778,0.143717,0.024614,-0.014898,-0.162385,-0.025081,-0.176,-0.141192,-0.133762,-0.184043,-0.015613,0.126715,0.186561,0.096724,0.00218,-0.072579,-0.015396,-0.026754,-0.164367,-0.184245,-0.136293,-0.023429,0.133065,0.142327,-0.099569,-0.169127,-0.188286,0.125565,0.072134,0.033418,0.045967,-0.148367,-0.146314,0.087499,0.020897,-0.033606,-0.127392,0.020458,0.033934,-0.00179,-0.027226,-0.057458,-0.032596,-0.054846,-0.135584,0.128721,0.105808,-0.033368,0.024107,0.060442,0.100023,0.023188,0.082853,0.040374,0.010446,-0.073052,0.031204,0.129078,0.035291,0.163015,0.129243,-0.008852,-0.045297,-0.044788,0.057217,0.088431,-0.054616,-0.074107,0.019868,-0.012254,-0.045515,-0.013949,-0.056094,0.015482,-0.009718,-0.018856,-0.038609,0.013846,-0.017879,-0.009962,-0.009524,-0.034815,0.018225,-0.027012,-0.024911,0.000977,-0.014923,-0.005365,-0.026002,0.014528,0.012318,0.117208,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.099122,-0.008322,0.103918,0.021676,-0.02397,-0.043822,-0.074895,-0.099836,-0.171554,-0.160884,-0.072636,-0.176795,-0.158872,-0.152493,-0.06601,-0.1633,-0.087619,-0.067004,0.017338,0.025361,0.018039,-0.016119,-0.025179,-0.027582,0.00976,-0.024861,-0.03412,-0.065005,-0.124452,-0.037728,-0.006539,-0.083297,-0.197192,-0.241947,-0.167801,0.051971,0.108698,0.096413,0.098653,0.04223,0.030214,0.077018,0.110689,0.071647,0.069392,0.095278,0.076066,-0.077014,0.175105,0.161677,0.087741,0.034839,0.010433,-0.043309,-0.085111,-0.148649,0.005209,-0.004014,-0.057266,0.146517,0.076314,-0.01883,0.04409,-0.08399,-0.067461,-0.134672,0.00182,0.029303,-0.04543,-0.061881,-0.069174,-0.089874,0.022789,-0.011835,-0.007016,0.098667,0.225942,0.1533,0.260081,-0.005524,-0.026451,-0.027792,-0.029644,-0.058532,-0.010234,-0.008326,-0.017192,-0.036303,-0.017059,-0.043673,-0.043505,-0.023702,-0.039,-0.014263,-0.02507,-0.023103,-0.020154,-0.020958,0.424898,-0.038879,-0.02196,0.013742,0.054006,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.019998,0.075719,0.111347,0.073922,0.09121,0.106946,0.037824,0.007257,-0.027386,0.057278,0.108354,-0.010649,-0.058713,0.055119,0.067388,0.044687,0.094915,0.036046,0.032517,0.074288,0.064703,-0.009919,-0.056276,-0.088725,0.055564,0.073755,0.042391,-0.089274,-0.154634,-0.021192,-0.012157,-0.094411,-0.047016,0.011607,-0.07454,-0.054304,-0.055024,0.039055,-0.044308,-0.039241,-0.054258,-0.076493,-0.051291,0.007771,-0.063195,-0.058524,-0.079482,-0.044323,-0.047903,-0.073798,-0.089891,-0.12277,-0.093537,0.00435,-0.100001,-0.07201,-0.048943,-0.112915,0.035999,0.125603,0.049384,0.040116,0.085091,0.00642,-0.000963,-0.041802,-0.032876,0.066261,-0.067088,0.026198,0.016313,-0.003434,-0.104704,-0.028982,-0.052993,-0.014287,0.078908,0.299519,0.358052,-0.063414,0.068386,-0.092414,-0.072815,0.052908,-0.052203,-0.075732,0.14798,0.159135,0.124458,-0.051874,-0.03613,-0.079038,-0.02542,-0.083563,-0.024095,0.528431,-0.074574,-0.080209,0.064747,-0.018497,0.068062,-0.058674,-0.164305,1,1,0,0,0,1,1,0,0,0,0,0,0,0
0.070771,-0.06867,-0.041055,-0.113206,0.067334,-0.07726,0.069605,-0.022479,-0.023646,0.06826,-0.076762,-0.009255,-0.070154,-0.042083,-0.060367,-0.096721,0.021349,-0.04694,0.019166,-0.191058,-0.052367,0.004251,0.174637,0.12266,-0.019614,0.000295,-0.0028,-0.042334,0.046368,-0.083949,-0.106236,-0.185147,0.195428,0.172447,0.181805,0.076616,0.122465,0.090417,0.120443,0.004403,-0.002596,0.149417,0.134762,-0.094355,0.097817,0.039885,0.094023,0.0721,-0.040206,0.036445,0.112356,0.050076,0.028557,-0.08312,-0.011373,-0.003318,-0.060922,0.069794,-0.068109,-0.162667,-0.139265,-0.122626,-0.176134,-0.009476,0.030122,0.025719,-0.173226,-0.146361,-0.097958,-0.004227,0.026238,0.108909,-0.071692,-0.019823,0.049648,-0.034005,-0.067423,0.029385,-0.101857,0.205782,0.267888,-0.041832,-0.063418,-0.042023,-0.052878,-0.035135,-0.06498,-0.038008,0.00423,-0.079571,-0.073608,-0.08715,-0.090403,-0.097855,0.221779,-0.06324,0.222886,0.213036,-0.052151,-0.058899,-0.060386,-0.071499,-0.046776,1,1,1,1,0,0,0,1,1,0,0,0,0,0
0.055191,0.185145,0.108225,0.233553,0.145957,0.219182,0.212868,0.208165,0.104833,0.064226,-0.043953,-0.000946,0.118016,0.029085,0.080799,-0.043025,-0.069293,0.043381,0.239496,0.009984,-0.052454,-0.085135,0.12297,0.069378,0.021846,-0.017728,0.023461,-0.09455,0.05599,0.108402,-0.030208,-0.04186,-0.083528,-0.100184,-0.109174,0.01377,0.067081,-0.055502,-0.052781,0.054843,-0.002057,0.047211,-0.035635,-0.184678,-0.211752,-0.025352,-0.013492,-0.061887,-0.06468,0.012407,0.140482,0.051285,0.065769,0.002749,0.135091,0.024115,-0.020888,-0.01423,-0.041105,-0.032359,-0.078795,-0.274039,-0.254609,-0.181556,0.05638,0.052135,-0.024194,0.017904,-0.330188,-0.083685,0.014231,-0.083516,0.111634,0.038502,-0.113148,-0.108506,-0.00911,0.109808,-0.0103,-0.013534,-0.034555,0.061385,-0.024806,-0.024341,-0.007113,-0.016991,-0.001087,-0.040858,-0.036586,-0.044202,-0.045288,-0.016581,-0.019674,-0.010255,0.038717,0.005948,-0.027756,-0.009732,0.030331,-0.034154,-0.032162,0.021512,0.114674,0,1,1,0,0,0,1,1,0,0,0,1,1,0
0.04933,-0.199128,-0.060115,-0.142249,0.070507,-0.05464,-0.018287,-0.171564,-0.046768,0.075199,0.126995,0.019877,0.071368,-0.061161,0.076015,0.052122,0.167704,-0.091702,0.048394,-0.087133,-0.1141,0.013345,-0.009947,-0.090799,-0.199163,-0.177412,-0.109198,-0.144664,-0.088524,-0.01507,-0.041556,-0.222602,0.146131,0.178835,0.132872,0.080636,0.094364,0.100553,0.120643,0.05339,-0.045747,0.090499,0.015856,0.030785,0.207291,0.116984,0.08976,-0.126382,-0.01401,-0.001737,0.078828,0.181546,0.147809,0.042123,0.126856,0.191476,-0.007651,-0.021654,-0.123,-0.177051,-0.120916,0.021619,-0.277591,-0.10126,0.003292,0.075371,-0.074815,-0.14246,-0.017003,-0.106801,-0.222324,0.083784,0.01048,-0.02305,0.01565,0.065269,0.03756,-0.127417,-0.018484,-0.005393,-0.023192,-0.02647,0.010142,-0.062323,-0.00016,0.007445,-0.01725,-0.019784,-0.026465,-0.023866,-0.024951,0.005313,-0.023386,0.01242,-0.025913,-0.023852,-0.007196,-0.018242,0.043776,-0.038405,-0.018991,0.019332,0.121823,0,0,1,1,0,0,0,0,0,0,0,1,1,1
0.074414,-0.155104,-0.145131,-0.135706,0.003239,-0.027912,0.081271,0.127776,0.114805,0.072154,0.034609,0.0778,0.009463,0.122293,0.070275,0.094186,0.210763,0.10444,-0.095889,-0.017877,0.056092,0.070904,0.231693,0.298375,0.008826,0.104902,0.006496,0.105413,0.129996,-0.029885,-0.044297,0.053781,0.195196,0.158905,0.072402,0.03595,0.048761,0.039183,0.01511,-0.192072,-0.079931,0.05235,-0.009285,-0.100701,0.020543,-0.075536,-0.050913,-0.03689,-0.041241,0.011941,0.02933,0.044987,0.060008,0.009236,0.090947,0.065833,-0.030183,-0.031331,-0.201082,-0.351114,-0.145762,-0.15582,-0.106771,-0.106534,0.006623,-0.095374,-0.158127,-0.155519,-0.078432,-0.065766,0.041647,0.204073,0.085636,-0.000183,-0.039232,0.02079,0.14888,-0.06391,-0.016205,-0.019623,-0.000104,-0.002986,-0.018471,-0.012223,0.04001,-0.041204,-0.070282,-0.064507,-0.046784,0.029377,0.069278,0.017765,0.00073,0.030807,-0.019367,-0.054976,-0.001408,-0.029602,-0.032832,-0.067037,-0.013789,0.052806,0.116678,0,0,1,1,0,0,0,0,0,0,0,1,1,0
